城市,维度,经度,开始时间,休息时间,hasArtwork,门店名,门店号,邮编
北京市,40.011123,116.46847199999999,7:30:00,22:00:00,False,北京望京华彩店,50085-272707,100000.0
北京市,39.95117,116.54763700000001,8:00:00,22:00:00,False,北京金隅嘉品店,25929-242004,100000.0
北京市,39.811142,116.503064,8:00:00,21:00:00,False,北京文化园东路店,15061-157304,100000.0
北京市,40.015642,116.35361,7:30:00,19:30:00,False,北京科技财富中心店,58483-292698,100000.0
北京市,39.903549,116.25215800000001,7:30:00,21:00:00,False,北京鲁谷远洋咖啡店,47178-255931,100000.0
北京市,39.827294,116.28698700000001,7:30:00,19:00:00,False,北京南四环西路咖啡店,23011-226247,100000.0
北京市,39.818951,116.291004,9:00:00,22:00:00,False,北京丰葆路店,25930-242325,100000.0
北京市,39.790874,116.340647,7:00:00,22:00:00,False,北京宏福路咖啡店,24776-238425,100000.0
北京市,40.0212,116.46641000000001,7:30:00,21:00:00,False,北京望京诚盈中心店,28047-248965,100000.0
北京市,40.033221999999995,116.41621699999999,7:00:00,21:00:00,False,北京天畅园咖啡店,18792-194945,100000.0
北京市,39.789251,116.326931,8:00:00,22:00:00,False,北京欣宁大街咖啡店,25089-203544,100000.0
北京市,39.998278000000006,116.288977,8:00:00,21:00:00,False,北京龙湖天街店,15373-156885,100000.0
北京市,39.793844,116.505629,8:00:00,18:30:00,False,北京朝林广场店,48700-264727,100000.0
北京市,40.030646000000004,116.34638600000001,8:00:00,21:00:00,False,北京清河嘉园东区咖啡店,24398-236227,100000.0
北京市,39.773278000000005,116.362675,8:00:00,21:00:00,False,北京大兴星光影视基地店,47358-256506,100000.0
北京市,40.037238,116.370658,7:30:00,19:30:00,False,北京中关村智诚科创园店,59822-294172,100000.0
北京市,40.040929,116.401191,8:00:00,21:00:00,False,北京陈家营西路店,26234-243485,100000.0
北京市,39.792411,116.512629,9:00:00,22:00:00,False,北京大族溢彩城店,28992-251824,100000.0
北京市,40.030094,116.33496000000001,10:00:00,22:00:00,False,北京五彩城第二咖啡店,50927-276630,100000.0
北京市,39.790699,116.512651,10:00:00,22:00:00,False,北京大族溢彩城2店,56329-290228,100000.0
北京市,39.906242999999996,116.226141,9:00:00,22:00:00,False,北京石景山万达广场店,22757-222624,100000.0
北京市,39.976048999999996,116.25201299999999,8:00:00,21:30:00,False,北京玉泉商业中心店,53724-285975,100000.0
北京市,39.905983,116.225422,10:00:00,22:00:00,False,北京石景山万达广场2店,59113-293302,100000.0
北京市,40.04647,116.433177,8:00:00,22:00:00,False,北京清河营南街店,26823-244745,100000.0
北京市,39.954163,116.2308,8:00:00,21:00:00,False,北京杏石口咖啡店,50865-276170,100000.0
北京市,39.925059999999995,116.598252,7:00:00,22:00:00,False,北京常通路第一咖啡店,22970-224005,100000.0
北京市,40.046731,116.35663100000001,8:00:00,20:00:00,False,北京西小口路店,47007-255365,100000.0
北京市,39.924529,116.60042,10:00:00,22:00:00,False,北京常通路第二咖啡店,22971-224065,100000.0
北京市,39.780994,116.51794199999999,8:00:00,21:00:00,False,北京荣华南路咖啡店,52661-282378,100176.0
北京市,39.925383000000004,116.60077700000001,8:00:00,22:00:00,False,北京常营地铁商业店,57661-291778,100000.0
北京市,39.763915000000004,116.333772,9:00:00,22:00:00,False,北京金星西路咖啡店,52832-283189,100000.0
北京市,40.036079,116.505626,10:00:00,21:30:00,False,北京赛特奥特莱斯店,3595-145605,100000.0
北京市,39.784563,116.530681,8:00:00,18:00:00,False,北京同济南路店,48430-263164,100000.0
北京市,40.03691,116.30875900000001,7:30:00,21:00:00,False,北京上地三街咖啡店,19498-200685,100000.0
北京市,40.047168,116.337157,8:00:00,21:00:00,False,北京通厦公元99店,59046-293241,100000.0
北京市,40.058566,116.416118,9:00:00,21:30:00,False,北京龙德广场二店,29264-251786,100000.0
北京市,40.048345,116.318013,8:00:00,20:00:00,False,北京小米科技园1店,57831-290861,100000.0
北京市,40.047778,116.298249,7:30:00,20:00:00,False,北京东北旺西路咖啡店,22062-214624,100000.0
北京市,39.752821000000004,116.31536899999999,8:00:00,21:00:00,False,北京大兴天键广场店,54506-286747,100000.0
北京市,40.066002000000005,116.34758799999999,9:00:00,21:30:00,False,北京黄平路咖啡店,24832-238988,100000.0
北京市,40.054224,116.302291,7:30:00,20:00:00,False,北京上地东路店,29483-251693,100000.0
北京市,40.048085,116.28743600000001,7:30:00,19:30:00,False,北京东北旺第二咖啡店,50858-276171,100000.0
北京市,40.053694,116.299012,8:30:00,21:30:00,False,北京上地西路咖啡店,20674-206950,100000.0
北京市,40.048016,116.279651,7:30:00,19:30:00,False,北京东北旺西路第三店,50867-276172,100000.0
北京市,40.066003,116.315771,8:00:00,22:00:00,False,北京市龙域中街咖啡店,56780-290730,100000.0
北京市,39.90571,116.642719,8:00:00,22:00:00,False,北京通州万达广场第一店,24353-235704,100000.0
北京市,39.923015,116.172696,9:00:00,21:00:00,False,北京阜石路第一咖啡店,23504-229046,100000.0
北京市,40.053526,116.56258400000002,7:00:00,21:00:00,False,北京顺义丽苑街咖啡店,24545-237565,100000.0
北京市,39.889826,116.656153,7:30:00,22:00:00,False,北京通州九棵树西路店,23572-230629,100000.0
北京市,40.062688,116.547196,7:00:00,21:00:00,False,北京日祥广场店,34029-69100,100000.0
北京市,39.888446,116.658309,8:00:00,22:00:00,False,北京翠景北里咖啡店,24556-238075,100000.0
北京市,39.916022999999996,116.6607,7:00:00,21:00:00,False,北京新光大中心店,59090-293272,100000.0
北京市,40.066965,116.547712,8:00:00,22:00:00,False,北京欧陆时尚店,21524-211504,100000.0
北京市,39.922882,116.15278899999998,7:30:00,19:30:00,False,北京首钢店,54982-286790,100000.0
北京市,39.883516,116.666525,8:00:00,21:30:00,False,北京通州贵友店,21714-212926,100000.0
北京市,39.712536,116.31974699999999,9:00:00,21:00:00,False,北京大兴泰禾店,54969-288756,100000.0
北京市,40.073555999999996,116.24741100000001,8:00:00,20:00:00,False,北京集成电路店,58816-293074,100000.0
北京市,40.088573,116.536745,8:00:00,22:00:00,False,北京祥云东方苑二店,29889-255104,100000.0
北京市,40.091537,116.53458799999999,8:00:00,22:00:00,False,北京祥云东方苑咖啡店,23854-232084,100000.0
北京市,40.095857,116.29071200000001,10:00:00,22:00:00,False,北京北清路永旺商城店,17139-178351,100000.0
北京市,40.116478,116.478505,9:00:00,18:30:00,False,北京未来中心咖啡店,58061-292077,100000.0
北京市,40.055234999999996,116.615245,0:00:00,0:00:00,False,北京首都国际机场5店,32274-113605,100621.0
北京市,39.764505,116.186268,10:00:00,21:00:00,False,北京房山悦盛路店,19516-200344,100000.0
北京市,40.055433,116.616447,0:00:00,0:00:00,True,北京首都机场11店,47230-253785,100000.0
北京市,40.057328000000005,116.615501,5:30:00,22:30:00,False,北京首都国际机场9店,22051-214145,100000.0
北京市,40.061088,116.614893,6:00:00,21:30:00,False,北京首都国际机场八店,19279-198284,100000.0
北京市,40.100919,116.267835,7:30:00,20:00:00,False,北京生命园路咖啡店,54488-286734,100000.0
北京市,40.080859999999994,116.58866100000002,0:00:00,0:00:00,False,北京首都国际机场1店,34056-96041,100000.0
北京市,40.079906,116.590777,0:00:00,0:00:00,False,北京首都国际机场10店,23566-220944,100000.0
北京市,40.078755,116.59390800000001,0:00:00,0:00:00,False,北京首都国际机场2店,34057-96048,100000.0
北京市,39.687554,116.320917,9:00:00,22:00:00,False,北京龙湖时代天街店,28730-250564,100000.0
北京市,40.066182,116.618531,0:00:00,0:00:00,False,北京首都国际机场12店,54898-288649,100000.0
北京市,40.075936,116.612277,0:00:00,0:00:00,False,北京首都国际机场7店,15907-166748,100621.0
北京市,40.078790000000005,116.61363899999999,0:00:00,0:00:00,False,北京首都国际机场6店,15906-166747,100621.0
北京市,39.755183,116.161326,9:00:00,21:00:00,False,北京天星街咖啡店,25931-242324,100000.0
北京市,39.672309000000006,116.31962800000001,10:00:00,22:00:00,False,北京大兴天宫院凯德一店,55529-289249,100000.0
北京市,39.671479,116.31903100000001,10:00:00,22:00:00,False,北京大兴天宫院凯德二店,55879-289753,100000.0
北京市,40.118972,116.558425,8:00:00,21:00:00,False,北京后沙峪国门智慧城店,55130-288943,100000.0
北京市,39.745962,116.141577,8:00:00,22:00:00,False,北京房山政通南路店,55602-289461,100000.0
北京市,39.735436,116.13926699999999,8:00:00,21:30:00,False,北京房山北关西路咖啡店,19932-202704,100000.0
北京市,40.126401,116.650648,8:00:00,21:00:00,False,北京新顺南大街咖啡店,24521-236944,100000.0
廊坊市,39.965720000000005,116.82253600000001,8:00:00,21:30:00,False,廊坊三河天洋广场咖啡店,23727-231706,65000.0
北京市,40.178996999999995,116.65212199999999,8:00:00,21:00:00,False,北京马坡鲁能乐活广场店,54338-285974,100000.0
北京市,40.21239,116.238374,9:00:00,22:00:00,False,北京昌平悦荟万科店,57662-291780,100000.0
廊坊市,39.948572999999996,116.86479299999999,9:00:00,22:00:00,False,廊坊燕郊永旺梦乐城店,49129-267091,65000.0
北京市,40.228576000000004,116.18928999999999,10:00:00,21:00:00,False,北京乐多港店,28915-250485,100000.0
北京市,39.514117999999996,116.420911,8:00:00,22:00:00,False,北京首都新机场2店,58997-291840,100000.0
北京市,39.513842,116.41841299999999,8:00:00,22:00:00,False,北京首都新机场4店,58995-291835,100000.0
北京市,39.512732,116.41396999999999,8:00:00,22:00:00,False,北京首都新机场3店,58998-291837,100000.0
北京市,39.512174,116.41868999999998,8:00:00,22:00:00,False,北京首都新机场8店,58988-291949,100000.0
北京市,39.512174,116.41896799999999,8:00:00,22:00:00,False,北京首都新机场1店,58996-291838,100000.0
北京市,39.511897,116.41758,8:00:00,22:00:00,False,北京首都新机场10店,58989-292138,100000.0
北京市,39.511619,116.417024,8:00:00,22:00:00,False,北京首都新机场7店,58987-291950,100000.0
廊坊市,39.537263,116.684497,8:00:00,22:00:00,False,廊坊万向城购物中心店,28784-249524,65000.0
北京市,40.315529,116.63013400000001,8:00:00,21:00:00,False,北京龙山东路咖啡店,25180-240065,100000.0
廊坊市,39.522214,116.70726299999998,8:00:00,22:00:00,False,廊坊万达广场店,16338-167084,65000.0
北京市,40.316882,116.629995,9:00:00,22:00:00,False,北京怀柔万达店,53645-285875,100000.0
廊坊市,39.528498,116.725241,8:00:00,22:00:00,False,廊坊新朝阳购物中心店,57194-291241,65000.0
廊坊市,39.520138,116.708681,8:00:00,21:00:00,False,廊坊明珠大厦咖啡店,29118-251327,65000.0
北京市,40.356173,116.835302,10:00:00,21:00:00,False,北京滨河路咖啡店,51464-278264,100000.0
天津市,39.378151,117.012421,9:30:00,21:00:00,False,天津武清意安广场店,48243-262026,300000.0
天津市,39.376439000000005,117.01784099999999,10:00:00,20:00:00,False,天津佛罗伦萨小镇店,54347-279166,300000.0
天津市,39.387747,117.059474,9:30:00,22:00:00,False,天津武清大光明店,50358-274287,300000.0
天津市,39.370743,117.069236,8:00:00,21:00:00,False,天津武清友谊商场店,28189-249604,300000.0
重庆市,29.579591999999998,106.545278,7:30:00,22:00:00,False,重庆九街店,20977-208832,400000.0
重庆市,29.573975,106.53403200000001,7:30:00,22:00:00,False,重庆市天和里店,55305-289145,400000.0
重庆市,29.571226,106.571399,7:30:00,22:00:00,False,重庆财信广场店,53424-285579,400000.0
重庆市,29.575664,106.53425800000001,7:30:00,22:00:00,False,重庆观音桥阳光新世纪店,22907-208838,400000.0
重庆市,29.574923,106.532742,7:30:00,23:00:00,False,重庆大融城店,15020-157104,400000.0
重庆市,29.556757,106.574288,7:30:00,22:30:00,False,重庆NOVO店,14906-155945,400000.0
重庆市,29.558303000000002,106.57578400000001,10:00:00,22:00:00,False,重庆国泰广场店,25104-217471,400000.0
重庆市,29.578884000000002,106.534714,7:30:00,22:30:00,False,重庆北城天街北店,24678-221184,410000.0
重庆市,29.57736,106.532836,10:00:00,22:00:00,False,重庆北城天街3楼店,16386-170984,400020.0
重庆市,29.576022,106.572373,9:30:00,22:00:00,False,重庆IFS店,50173-273266,400000.0
重庆市,29.558571,106.576925,7:30:00,22:30:00,False,重庆美美时代广场店,16796-176009,400000.0
重庆市,29.577153999999997,106.53121399999999,7:30:00,22:30:00,False,重庆江北茂业店,32321-134385,400000.0
重庆市,29.556934000000002,106.57712,7:30:00,22:30:00,False,重庆商业大厦店,31900-117274,400000.0
重庆市,29.561891999999997,106.57824,7:30:00,23:00:00,False,重庆城市阳台店,31379-107039,400000.0
重庆市,29.558943,106.577941,7:30:00,22:30:00,False,重庆环球金融中心店,50120-273064,400000.0
重庆市,29.557145000000002,106.52496599999999,7:30:00,22:00:00,False,重庆金源时代购物广场店,58056-292114,400000.0
重庆市,29.5574,106.57866899999999,7:30:00,22:00:00,False,重庆解放碑远东百货店,50997-276826,400000.0
重庆市,29.558384000000004,106.580215,7:30:00,22:30:00,False,重庆解放碑协信星光店,53832-286064,400000.0
重庆市,29.550884000000003,106.578061,8:00:00,22:00:00,False,重庆白象街店,51586-278389,400000.0
重庆市,29.588682000000002,106.53436299999998,7:30:00,22:30:00,False,重庆紫荆商业广场店,19651-171231,400000.0
重庆市,29.578366,106.58521999999999,7:30:00,22:30:00,False,重庆长嘉汇店,48431-255725,400000.0
重庆市,29.548885,106.51655,7:30:00,22:00:00,False,重庆企业天地店,56124-290050,400000.0
重庆市,29.592976,106.53380200000001,7:30:00,22:30:00,False,重庆佳华北宸里店,60426-294692,400000.0
重庆市,29.529892999999998,106.565196,8:30:00,21:00:00,False,重庆盛汇新世纪店,18374-190446,400000.0
重庆市,29.528668,106.560842,7:30:00,22:30:00,False,重庆上海城店,1701-144193,400000.0
重庆市,29.598825,106.55911100000002,7:30:00,22:30:00,False,重庆仁安里店,58101-292230,400000.0
重庆市,29.545023999999998,106.58861,7:30:00,22:30:00,False,重庆东原1891店,13016-167631,400000.0
重庆市,29.552791,106.509882,8:00:00,22:00:00,False,重庆瑞安重庆天地店,58796-293064,400000.0
重庆市,29.540651,106.51615,7:30:00,22:00:00,False,重庆英利国际广场店,20982-208824,400000.0
重庆市,29.526199,106.568629,7:30:00,22:30:00,False,重庆万达店,3609-145070,400000.0
重庆市,29.593125,106.52152099999999,10:00:00,22:00:00,False,重庆新光天地6F店,51584-278388,400000.0
重庆市,29.593412,106.52138400000001,8:30:00,22:00:00,False,重庆新光天地1F店,51583-278386,400000.0
重庆市,29.594025,106.52138300000001,9:00:00,22:00:00,False,重庆新光天地B1F店,51585-278387,400000.0
重庆市,29.525567,106.56985700000001,7:30:00,22:30:00,False,重庆南坪万达II店,48079-261297,400000.0
重庆市,29.583578000000003,106.59258500000001,7:30:00,22:30:00,False,重庆泽科星泽汇店,53911-286146,400000.0
重庆市,29.537595,106.51179199999999,7:30:00,22:30:00,False,重庆时代天街Ⅱ店,25090-239704,404100.0
重庆市,29.523352000000003,106.570609,10:00:00,22:00:00,False,重庆南坪协信星光广场店,56613-290473,400000.0
重庆市,29.538478,106.510461,7:30:00,22:30:00,False,重庆时代天街店,19973-176011,400000.0
重庆市,29.534746999999996,106.512359,7:30:00,22:30:00,False,重庆大坪时代天街D馆店,53285-284229,400000.0
重庆市,29.610134999999996,106.5505,7:00:00,21:30:00,False,重庆火车北站店,27476-246765,400000.0
重庆市,29.610197999999997,106.549627,7:30:00,21:30:00,False,重庆火车北站北广场II店,49294-267969,400000.0
重庆市,29.529296999999996,106.512717,7:30:00,22:00:00,False,重庆袁家岗K-Land店,53430-285590,400000.0
重庆市,29.570690999999997,106.49609099999999,8:00:00,22:00:00,False,重庆东原悦荟店,49175-263824,400000.0
重庆市,29.582355,106.495798,7:30:00,22:00:00,False,重庆冉家坝SM广场店,17613-176013,400000.0
重庆市,29.601459000000002,106.50549299999999,7:30:00,22:00:00,False,重庆晶郦馆店,3957-146224,400000.0
重庆市,29.609065,106.50913,8:00:00,22:00:00,False,重庆香江财富中心店,17069-176010,400000.0
重庆市,29.600621000000004,106.498521,7:30:00,22:00:00,False,重庆华融现代城店,54121-286373,400000.0
重庆市,29.509977000000003,106.516727,7:30:00,22:30:00,False,重庆西城天街店,32322-134388,400000.0
重庆市,29.507809,106.513674,8:00:00,22:00:00,False,重庆富安百货店,18867-196304,400000.0
重庆市,29.599891999999997,106.489843,7:30:00,22:30:00,False,重庆龙湖源著天街店,50142-267245,400000.0
重庆市,29.628796,106.533226,7:30:00,22:30:00,False,重庆星光天地店,18607-191911,400000.0
重庆市,29.629579,106.56578200000001,9:00:00,22:00:00,False,重庆西部奥特莱斯店,3831-153478,400000.0
重庆市,29.531013,106.482823,7:30:00,21:30:00,False,重庆石桥铺赛博广场店,56657-290570,400000.0
重庆市,29.542464000000002,106.47383799999999,8:00:00,21:30:00,False,重庆沙坪坝万达店,57096-291094,400000.0
重庆市,29.500498999999998,106.511936,8:30:00,21:30:00,False,重庆九龙凯德广场店,52110-280464,400000.0
重庆市,29.557160999999997,106.463724,7:30:00,23:00:00,False,重庆沙坪坝店,30901-101060,400000.0
重庆市,29.638968,106.566943,7:30:00,22:00:00,False,重庆金贸中心店,28848-249608,400000.0
重庆市,29.556499,106.462772,7:30:00,22:00:00,False,重庆沙坪坝印象汇店,52111-280465,400000.0
重庆市,29.558452000000003,106.462125,10:00:00,22:00:00,False,重庆新世纪凯瑞商都店,26143-243487,400000.0
重庆市,29.580844,106.45456399999999,9:00:00,21:00:00,False,重庆沙磁巷门店,56469-290399,400000.0
重庆市,29.621631,106.47453,7:30:00,22:00:00,False,重庆美邻汇店,57098-291092,400000.0
重庆市,29.512077,106.643676,8:30:00,22:30:00,False,重庆奥园城市天地店,55878-289750,400000.0
重庆市,29.664841999999997,106.561026,7:30:00,21:30:00,False,重庆大雅N37店,56470-290400,400000.0
重庆市,29.474460999999998,106.479869,7:30:00,22:00:00,False,重庆新天泽国际广场店,16559-167628,400000.0
重庆市,29.688617999999998,106.60273000000001,7:30:00,22:00:00,False,重庆蘭亭新都汇店,55279-289110,400000.0
重庆市,29.401315000000004,106.544219,8:30:00,22:00:00,False,重庆巴南旭辉城店,59553-293787,400000.0
重庆市,29.398153000000004,106.543805,7:30:00,22:00:00,False,重庆巴南万达店,27944-248126,400000.0
重庆市,29.716071999999997,106.632062,7:30:00,21:30:00,False,重庆金港国际店,20978-208827,400000.0
重庆市,29.7085,106.656675,7:00:00,23:30:00,False,重庆T3国际出发内店,51213-277287,400000.0
重庆市,29.709647999999998,106.655394,7:30:00,23:30:00,False,重庆T3国内到达店,51153-277286,400000.0
重庆市,29.710438,106.65593899999999,6:30:00,22:30:00,False,重庆机场T3值机大厅店,52382-281832,400000.0
重庆市,29.710459999999998,106.657099,6:30:00,22:30:00,False,重庆T3国内出发内店,51151-277285,400000.0
重庆市,29.600163000000002,106.301345,7:30:00,22:30:00,False,重庆大学城熙街店,25927-242169,400000.0
重庆市,29.606107,106.294051,7:30:00,22:00:00,False,重庆沙坪坝U城天街2店,53303-284230,400000.0
重庆市,29.608211999999998,106.29311100000001,8:00:00,22:00:00,False,重庆龙湖U城天街店,47171-254904,400000.0
重庆市,29.80169,106.401435,7:30:00,22:00:00,False,重庆雄风百货店,53284-284184,400000.0
重庆市,29.798557000000002,106.389532,7:30:00,22:00:00,False,重庆北碚万达广场店,52109-280466,400000.0
重庆市,29.364028,105.932869,7:30:00,22:30:00,False,重庆永川华茂中心店,58044-292115,400000.0
重庆市,29.700673,107.398476,7:30:00,22:00:00,False,重庆涪陵泽胜店,55600-289469,400000.0
重庆市,29.70042,107.415369,10:00:00,22:00:00,False,重庆涪陵万达广场店,59622-293863,400000.0
三明市,26.265613000000002,117.63606499999999,8:00:00,22:30:00,False,三明天元荟分店,56481-290405,365000.0
泉州市,24.871879,118.65378700000001,8:00:00,22:30:00,False,泉州东海大街店,27092-242764,362000.0
泉州市,24.872746,118.63845800000001,8:30:00,22:30:00,False,泉州东海泰禾广场二店,54022-281485,362000.0
泉州市,24.875647,118.63757700000001,8:30:00,23:00:00,False,泉州东海泰禾广场店,51487-260166,362000.0
泉州市,24.916789,118.65780500000001,8:30:00,22:30:00,False,泉州城东万达广场分店,57448-291568,362000.0
泉州市,24.923373,118.6624,7:30:00,23:00:00,False,泉州中骏世界城分店,22252-212085,362000.0
泉州市,24.885641,118.604317,7:30:00,22:30:00,False,泉州电信大楼分店,23783-218813,362000.0
泉州市,24.881071,118.600117,8:30:00,23:30:00,False,泉州浦西万达广场店,18090-186885,362200.0
泉州市,24.903022,118.606559,7:30:00,22:30:00,False,泉州南益广场店,51488-274164,362000.0
泉州市,24.882031,118.59781000000001,7:30:00,23:00:00,False,泉州万达金街分店,24346-227027,362000.0
泉州市,24.905520000000003,118.600334,8:00:00,22:30:00,False,泉州温陵路分店,52957-283488,362000.0
泉州市,24.894938,118.594633,8:00:00,22:00:00,False,泉州大洋百货分店,56805-290773,362000.0
泉州市,24.832826,118.599899,8:30:00,22:30:00,False,泉州晋江新城吾悦广场分店,52668-282313,362000.0
泉州市,24.915989,118.592321,7:30:00,22:30:00,False,泉州中山北路分店,23784-218884,362000.0
泉州市,24.91844,118.584006,8:00:00,23:00:00,False,泉州新华北路分店,50318-274166,362000.0
泉州市,24.812351,118.593897,7:30:00,23:00:00,False,晋江马哥孛罗分店,18228-186886,362000.0
泉州市,24.882210999999998,118.56790600000001,8:30:00,22:30:00,False,泉州百捷上悦城店,53341-284507,362000.0
泉州市,24.81762,118.580018,8:00:00,22:30:00,False,泉州晋江五店市分店,48800-265068,362200.0
泉州市,24.817759,118.573343,7:30:00,22:30:00,False,泉州晋江万达广场店,17870-186884,362000.0
泉州市,24.802508,118.56624199999999,8:00:00,22:30:00,False,泉州晋江宝龙分店,20211-204093,362000.0
泉州市,24.738583,118.645895,9:30:00,23:00:00,False,泉州石狮泰禾广场店,27303-243165,362000.0
泉州市,24.777832999999998,118.56611399999998,7:30:00,22:30:00,False,晋江Smmall分店,18606-190465,362000.0
泉州市,24.740425,118.623369,8:00:00,23:00:00,False,泉州石狮九二路分店,24544-235707,362000.0
泉州市,24.730213,118.64971200000001,7:30:00,23:00:00,False,泉州石狮德辉广场店,25188-235888,362000.0
泉州市,24.965615,118.391799,9:00:00,23:00:00,False,泉州南安中骏世界城分店,56700-290611,362000.0
泉州市,25.041107,118.196996,8:00:00,22:30:00,False,泉州安溪宝龙广场分店,60190-294474,362000.0
厦门市,24.618985000000002,118.24541799999999,7:30:00,22:30:00,False,厦门翔安汇景广场分店,23795-231066,36100.0
厦门市,24.730905,118.152221,7:30:00,23:00:00,False,厦门同安钟楼一号店,21526-212084,361000.0
厦门市,24.720531,118.135777,8:00:00,22:30:00,False,厦门同安乐海城市广场店,59679-293937,361000.0
厦门市,24.689392,118.14034,8:00:00,22:00:00,False,厦门梧侣路分店,29844-252324,361000.0
厦门市,24.529692,118.18590400000001,7:30:00,21:00:00,False,厦门恒安国际中心店,47553-254866,361000.0
厦门市,24.531976,118.160748,7:30:00,22:00:00,False,厦门钟岭路分店,56712-290646,361000.0
厦门市,24.507271,118.18033600000001,8:00:00,22:00:00,False,厦门国贸金融中心分店,51638-276626,361000.0
厦门市,24.545245,118.14594199999999,5:30:00,22:00:00,False,厦门高崎机场T4分店,53624-285868,361000.0
厦门市,24.503783,118.17786100000001,7:30:00,23:00:00,False,厦门湖里万达店,19044-167344,361000.0
厦门市,24.516604,118.162697,7:30:00,23:00:00,False,厦门湾悦城店,48274-258984,361000.0
厦门市,24.587735000000002,118.10686799999999,7:30:00,22:30:00,False,厦门集美乐海分店,29846-253084,361000.0
厦门市,24.511589999999998,118.15993,8:00:00,23:00:00,False,厦门金湖路分店,19403-199864,361000.0
厦门市,24.475617,118.193056,7:30:00,22:00:00,False,厦门君尚广场分店,48428-258386,361000.0
厦门市,24.482815,118.185598,7:30:00,21:00:00,False,厦门软件园分店,18522-190464,361000.0
厦门市,24.510296,118.160451,8:00:00,22:00:00,False,厦门乐群广场分店,51637-276324,361000.0
厦门市,24.474623,118.191946,7:30:00,22:00:00,False,厦门JFC品尚中心店,25186-236484,361000.0
厦门市,24.484188,118.17717900000001,8:00:00,20:00:00,False,厦门软件园生活广场分店,55691-289160,361000.0
厦门市,24.486060000000002,118.17383600000001,7:30:00,22:30:00,False,厦门宝龙一城分店,52900-283545,361000.0
厦门市,24.533797,118.12979299999999,6:00:00,22:30:00,False,厦门高崎机场T3店,26186-242644,361000.0
厦门市,24.605269,118.080845,8:00:00,21:00:00,False,厦门万科云城分店,56685-290616,361000.0
厦门市,24.573671,118.093902,7:30:00,23:00:00,False,厦门集美万达分店,19553-201604,361000.0
厦门市,24.485856,118.15578799999999,8:00:00,22:30:00,False,厦门吕岭路店,25185-231404,361000.0
厦门市,24.475147,118.160114,7:00:00,23:00:00,False,厦门瑞景商业广场店,19045-167926,361000.0
莆田市,25.418515,118.99756299999999,8:00:00,23:00:00,False,莆田万达广场分店,22531-215446,351100.0
厦门市,24.501778,118.12671599999999,7:30:00,23:00:00,False,厦门SM城市广场分店,17680-184766,361000.0
厦门市,24.499462,118.12500800000001,7:30:00,23:00:00,False,厦门SM新生活广场店,19041-155667,361000.0
莆田市,25.417597,119.02921299999998,8:30:00,22:30:00,False,莆田正荣财富中心店,28916-250285,351100.0
莆田市,25.430968,119.01956000000001,8:00:00,22:30:00,False,莆田金鼎广场分店,27614-246687,351100.0
厦门市,24.48198,118.12096899999999,7:00:00,23:00:00,False,厦门磐基中心店,19042-156227,361000.0
厦门市,24.510914,118.097494,7:30:00,22:00:00,False,厦门湖里大道店,51027-276957,361000.0
厦门市,24.561829,118.06086299999998,8:00:00,22:30:00,False,厦门集美万科里店,48168-256512,361000.0
厦门市,24.488018,118.110193,7:00:00,23:00:00,False,厦门体育路分店,21527-212086,361000.0
厦门市,24.473247,118.118871,7:00:00,23:00:00,False,厦门双涵分店,20303-204666,361000.0
厦门市,24.472683,118.11001399999999,10:00:00,22:00:00,False,厦门万象城2店,52642-274308,361000.0
厦门市,24.4684,118.090852,7:00:00,22:00:00,False,厦门百脑汇分店,24819-237044,361000.0
厦门市,24.474742000000003,118.085224,7:00:00,22:00:00,False,厦门筼筜路店,19043-156226,361012.0
厦门市,24.483207999999998,118.075185,6:30:00,18:00:00,False,厦门国际邮轮中心店,50923-276627,361000.0
厦门市,24.463821,118.08287,7:30:00,22:30:00,False,厦门禾祥西路分店,58268-292422,361000.0
厦门市,24.459726,118.07918500000001,7:00:00,22:30:00,False,厦门厦禾路源通中心分店,20287-204665,361000.0
厦门市,24.452756,118.083059,7:30:00,22:30:00,False,厦门中华城分店,18685-193966,361000.0
厦门市,24.453295,118.08034099999999,7:30:00,22:30:00,False,厦门老虎城分店,52103-280184,361000.0
厦门市,24.491623,118.04784599999999,7:30:00,22:30:00,False,厦门海沧天虹店,49132-267093,361000.0
厦门市,24.453534,118.077568,8:00:00,22:00:00,False,厦门巴黎春天百货店,17245-180124,361000.0
厦门市,24.451932,118.07638,7:00:00,23:30:00,False,厦门鹭江道店,19040-155668,361001.0
厦门市,24.435947,118.088755,7:00:00,22:30:00,False,厦门演武路分店,27472-242693,361000.0
厦门市,24.479959,118.03197,7:30:00,23:00:00,False,厦门阿罗海店,17151-177132,361000.0
韶关市,24.798502,113.59959599999999,9:30:00,22:00:00,False,韶关风度名城店,56825-290189,512000.0
肇庆市,23.069035,112.5028,8:00:00,22:00:00,False,肇庆益华国际广场店,54350-286052,526000.0
肇庆市,23.058615,112.48953600000002,8:30:00,22:00:00,False,肇庆端州三路星城广场店,51636-278749,526000.0
肇庆市,23.054721,112.470459,7:30:00,22:30:00,False,肇庆星湖国际店,29745-248693,526000.0
清远市,23.676417999999998,113.06532299999999,8:00:00,22:00:00,False,清远顺盈时代广场店,54528-286789,511500.0
清远市,23.709954,113.037328,9:00:00,22:00:00,False,清远先锋路世纪荟店,51627-278750,511500.0
